"ca01","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns14","cns15","cns16","cns17","cns18","cns19","cns20"
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0
41,0,0,0,0,0,9,15,0,0,0,34,2,0,0,7,0,54,8,0
76,0,0,0,0,0,0,166,0,0,0,0,0,0,0,16,5,24,0,0
32,0,0,0,0,0,0,0,0,0,6,1,0,0,0,134,0,12,0,0
58,0,0,0,0,10,0,69,0,0,13,0,0,0,0,0,0,5,12,0
99,0,0,0,0,3,0,0,0,0,0,0,0,0,0,329,0,0,0,0
123,0,0,0,0,0,0,93,0,60,0,1,28,0,0,0,0,80,10,0
68,0,0,0,0,0,0,97,0,0,3,0,0,0,0,0,0,34,9,0
193,0,0,0,0,0,0,164,0,150,5,2,2,0,0,0,0,10,10,0
160,0,0,0,0,0,0,2,0,0,27,0,0,0,0,130,81,137,11,0
35,0,0,0,0,0,0,0,0,0,11,0,9,0,0,65,0,0,0,0
86,0,0,0,1,0,0,75,0,3,2,2,4,0,0,175,0,4,9,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,117,0,0,0
34,0,0,0,0,0,0,16,0,0,0,0,0,0,0,50,0,0,0,0
59,0,0,0,0,0,1,0,0,0,0,0,4,0,567,0,0,0,0,0
47,0,0,0,0,0,0,126,0,0,6,0,5,0,0,0,0,0,0,0
50,0,0,0,9,0,0,39,0,0,0,1,0,0,0,0,0,57,0,0
35,0,0,0,0,0,0,43,0,0,0,0,6,0,0,24,14,11,0,0
31,0,0,0,0,0,0,0,37,0,0,0,0,0,311,0,0,0,0,0
38,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1746,93,0,101
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
54,0,0,0,17,124,0,12,0,0,0,0,0,0,0,0,0,0,1,0
58,0,0,0,6,199,0,0,0,0,7,0,0,0,0,0,0,26,0,0
35,0,0,0,0,0,0,75,0,0,0,0,10,0,0,0,0,0,8,0
66,0,0,0,0,118,29,2,37,0,26,0,0,0,0,0,0,0,41,0
34,0,0,0,43,123,29,0,6,0,0,0,0,0,0,0,0,0,6,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0
209,0,0,0,4,0,1,58,0,0,30,9,30,0,29,28,0,287,3,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2,51,1,0
79,0,0,0,0,0,0,31,0,0,35,0,6,0,0,0,0,107,15,0
57,0,0,0,8,0,7,1,0,0,0,0,0,251,14,0,6,1,1,0
252,0,0,0,21,0,2,471,0,0,28,6,0,1,11,30,0,23,37,0
116,0,0,0,0,0,0,75,0,0,4,0,0,0,0,1,0,18,182,0
135,0,0,0,0,2,0,18,0,34,14,0,1,0,0,19,0,125,21,0
49,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,60,0,0
176,0,0,0,0,0,0,89,0,0,8,0,46,0,0,37,0,126,22,0
40,0,0,0,2,0,0,5,0,0,0,8,0,0,112,10,30,4,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0
71,0,0,0,0,0,0,69,0,34,0,0,0,0,0,12,0,47,11,0
32,0,0,0,7,0,0,17,0,4,0,2,6,4,8,9,0,16,0,66
237,0,0,0,0,0,0,188,0,0,1,0,0,0,0,0,0,211,44,0
42,0,0,0,0,0,1,43,0,1,1,0,24,0,0,7,0,16,2,0
57,0,0,0,1,0,0,12,0,0,14,8,0,0,5,127,0,49,0,0
46,0,0,0,1,0,0,8,0,0,0,26,0,0,0,0,72,0,16,0
60,0,0,0,4,0,5,110,0,0,0,20,1,0,94,0,39,34,0,0
143,0,0,0,0,0,0,496,0,0,4,0,57,0,0,26,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,92,0,0,0,0
161,0,0,0,0,0,0,0,3,0,47,3,32,0,0,25,0,237,21,0
112,0,0,0,0,0,0,0,0,0,0,0,1,0,792,0,15,87,0,0
65,0,0,0,2,0,0,125,0,0,14,0,0,0,0,0,0,17,17,0
53,0,0,0,9,0,0,6,0,0,0,2,0,0,1,47,0,73,0,0
96,0,0,0,0,0,0,47,0,0,0,0,0,0,0,389,0,11,6,0
123,0,0,0,5,96,0,110,0,0,11,0,0,0,0,2,0,109,0,0
39,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,22,33,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0
169,0,0,0,4,0,0,229,0,0,4,0,0,0,54,0,2,100,0,0
47,0,0,0,0,0,0,54,0,0,31,1,8,0,0,1,0,30,5,0
646,0,0,0,0,14,0,600,0,0,19,0,11,0,0,137,63,518,30,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0
79,0,0,0,0,0,0,0,0,0,37,0,12,0,0,163,0,36,0,0
45,0,0,0,0,0,0,0,0,0,2,0,0,0,3,242,0,0,0,0
138,0,0,0,71,0,0,214,4,5,2,0,3,43,12,10,0,27,37,0
269,0,0,0,0,0,0,822,0,0,0,0,0,0,0,89,0,11,18,0
299,0,0,0,0,0,2,453,0,0,35,2,63,1,0,131,0,70,8,94
80,0,0,0,0,0,0,75,0,0,4,0,0,0,0,0,0,71,4,0
43,0,0,0,12,3,15,48,0,0,0,0,10,0,0,0,0,26,7,0
51,0,0,0,0,0,597,0,0,0,5,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,1,0,40,0,0,0,43,0,0,7,0
38,0,0,0,0,0,0,105,0,0,5,0,0,0,0,0,0,0,0,0
92,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1188
124,0,0,0,0,499,0,10,0,0,0,0,0,0,7,0,1,0,2,0
177,0,0,0,36,0,3,84,0,0,18,2,20,0,6,430,32,0,2,0
39,0,0,0,0,0,0,108,0,0,0,3,0,0,0,2,0,26,0,0
56,0,0,0,24,0,0,0,0,0,4,54,0,0,0,21,91,0,1,0
35,0,0,0,0,171,30,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,9,24,0,0,0,0,4,0,0,0,0,12,0,32,0,0
39,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,46,0,0
60,0,0,0,0,0,0,109,0,0,0,2,0,0,0,0,0,0,0,0
31,0,0,0,4,0,0,0,36,0,16,0,0,0,0,0,0,40,6,0
32,0,0,5,0,0,0,4,0,0,0,1,4,270,0,0,2,0,0,0
95,7,0,0,73,472,21,0,64,0,0,5,0,0,0,0,0,0,0,0
148,0,0,0,71,7,303,0,224,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,40,778,553,53,203,46,0,88,0,154,17,0,0,80,49,0
54,0,57,0,0,24,154,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,122,1181,82,19,0,0,0,0,34,0,0,5,2,0,0,0
63,0,6,0,9,524,0,0,0,0,0,0,25,0,0,0,0,0,0,0
100,0,0,0,0,10,0,101,0,0,21,0,0,2,0,20,4,69,9,0
53,14,0,0,58,5,253,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,6,0
176,343,1,0,0,119,9,0,0,0,0,0,0,0,0,0,0,4,0,0
38,0,0,0,0,175,0,0,0,0,0,14,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,147,0,0,6,0,2,0,0,0,0,91,1,0
84,0,0,0,4,1,0,18,0,0,0,18,8,0,0,0,0,112,5,0
31,0,0,0,72,28,10,18,0,0,0,0,22,0,0,12,0,0,2,0
144,0,0,0,0,0,31,0,0,0,0,0,25,0,1,0,0,157,0,0
45,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,70,0,0
60,0,0,0,62,4,4,21,0,0,0,0,0,0,0,0,0,5,11,0
45,0,0,0,158,0,3,0,0,35,0,0,5,0,0,41,0,0,0,0
583,0,0,0,66,0,43,47,0,0,315,5,314,0,0,167,0,89,162,0
163,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,104,0,0
213,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,37,0,0
88,28,0,0,68,9,7,158,0,0,0,4,0,0,0,0,2,1,0,0
804,0,0,0,0,11,2,875,0,35,14,0,8,4,0,0,13,532,25,0
32,0,0,0,64,0,13,42,0,0,0,0,3,0,0,0,0,0,7,0
77,0,0,0,0,0,0,196,0,0,0,9,0,0,0,0,0,0,0,0
159,0,2,0,112,218,261,124,12,8,0,15,8,0,0,0,0,0,10,0
52,0,0,0,31,4,104,22,0,0,0,0,11,48,0,9,0,0,3,0
107,0,0,0,14,0,4,7,0,0,41,12,14,0,0,348,0,33,0,0
31,0,0,0,0,0,0,0,0,0,0,0,9,0,0,196,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,1,29,0
77,0,0,0,19,6,0,25,0,0,2,7,31,0,0,44,0,75,11,89
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0
70,0,0,0,0,64,0,26,0,0,9,1,16,0,0,53,0,70,0,0
36,0,0,0,0,0,0,12,0,0,3,0,2,0,0,8,0,34,4,0
58,0,0,0,0,0,0,20,0,0,18,1,0,0,0,2,0,59,9,0
40,0,0,0,10,0,0,3,0,0,0,4,5,0,0,110,0,0,15,0
37,0,0,0,4,0,0,34,0,0,0,0,0,0,0,15,0,23,0,0
265,0,0,0,0,0,0,523,0,62,18,0,14,35,0,43,0,0,2,0
73,0,0,0,0,0,4,17,0,0,0,3,26,0,15,44,0,65,21,101
79,0,0,0,8,0,0,41,0,0,0,0,10,0,21,0,14,57,0,5
275,0,0,0,6,0,0,0,0,0,7,1,0,0,0,11,0,40,0,0
32,0,0,0,0,0,0,74,0,0,2,0,0,0,0,0,0,0,6,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0
189,0,0,0,0,0,0,0,150,0,103,0,1,0,23,0,1,25,10,0
32,0,0,0,0,3,0,1,0,0,23,2,0,0,0,50,0,12,0,0
34,0,0,0,1,0,0,31,0,0,0,0,3,4,0,22,0,36,0,0
63,0,0,0,0,2,0,30,0,0,0,0,38,0,0,0,0,47,8,0
100,0,0,0,0,0,4,9,0,0,116,0,0,0,0,306,0,0,0,0
85,0,0,0,0,0,0,0,0,0,17,9,44,0,0,221,0,0,0,0
31,0,0,0,0,0,0,105,0,0,1,0,3,0,0,0,0,0,4,0
92,0,0,0,162,21,5,79,18,0,0,0,0,0,0,0,0,0,19,0
35,0,0,0,0,0,0,21,0,0,0,25,0,0,0,0,16,12,22,0
36,0,0,0,0,44,0,0,48,0,0,0,0,0,12,105,0,18,15,0
33,47,0,0,0,14,0,38,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,13,23,33,94,23,0,0,0,0,0,0,0,0,8,45,0
136,0,0,0,72,138,341,0,46,0,0,0,0,0,62,0,5,0,9,0
316,0,0,0,0,31,145,5,873,0,0,21,0,0,0,0,0,0,0,0
40,0,0,0,0,23,119,0,3,0,0,0,0,0,0,0,0,0,53,0
33,64,0,0,31,10,36,0,0,0,0,0,0,0,0,0,0,0,5,0
126,0,0,0,117,190,135,63,48,0,0,0,1,0,0,0,18,0,64,72
69,0,0,0,0,17,50,8,0,0,0,0,35,0,81,60,0,0,1,0
33,8,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,51,20,0,55,0,0,1,0,0,0,0,0,0,58,0
438,0,0,0,0,0,0,1053,0,0,16,0,49,0,0,2,0,83,0,0
65,0,0,0,0,247,28,158,0,0,0,1,3,0,0,0,0,0,0,0
45,0,0,0,0,0,4,112,0,0,0,0,0,0,0,0,0,10,0,0
190,0,0,0,0,159,0,454,0,0,24,0,0,0,0,0,0,0,14,0
46,0,0,0,0,0,2,8,0,0,0,0,0,0,5,0,0,47,4,0
60,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,388,0,0,0,30,0,0,0,0,0,0,0,0
50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0
140,0,0,0,0,0,0,145,0,0,7,0,0,0,0,9,0,107,131,0
96,0,0,0,0,0,0,244,0,0,22,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0
39,0,0,0,3,5,0,70,0,4,0,0,0,0,0,3,0,36,0,0
70,0,0,0,3,0,0,53,0,0,0,2,0,0,3,0,0,60,25,0
58,0,0,0,0,0,0,90,0,0,7,3,8,0,0,0,0,55,0,0
158,0,0,0,0,51,0,246,0,0,0,0,6,0,0,88,0,0,10,0
106,0,0,0,0,0,20,156,0,0,0,0,9,0,16,1,11,2,14,0
108,0,0,0,39,0,0,33,0,0,62,0,0,0,0,0,0,113,9,0
50,0,0,0,0,0,0,52,0,0,0,0,6,0,0,0,1,50,0,0
65,0,0,0,0,0,0,0,0,0,11,5,0,0,2,0,7,70,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0
56,0,0,0,3,0,0,6,0,0,0,6,0,0,0,187,0,0,0,0
31,0,0,0,0,0,0,0,1,5,0,0,1,0,0,42,0,0,0,0
138,0,0,0,19,0,0,26,1,39,10,9,22,0,1,46,0,117,8,0
44,0,0,0,0,0,26,5,0,0,0,0,0,0,0,0,0,83,0,0
79,0,0,0,0,74,0,0,0,0,0,0,1,0,12,4,0,100,5,0
83,0,0,0,38,0,0,6,0,0,9,0,0,0,0,23,80,27,0,0
63,0,0,0,0,7,0,0,0,0,18,0,16,0,0,15,7,67,7,0
43,0,0,0,0,138,0,26,0,0,12,0,0,0,0,1,0,8,0,0
140,0,0,0,0,0,0,0,0,0,406,0,0,5,0,139,0,11,0,0
155,0,0,0,0,0,0,202,0,0,24,0,20,0,3,40,3,63,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0
37,71,0,0,0,0,0,5,0,0,0,0,1,0,0,64,0,0,0,0
517,0,0,0,0,0,0,1167,0,0,0,0,0,0,0,17,0,179,12,0
82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,159,0,0,3,0
304,0,0,0,3,0,5,587,0,0,30,8,0,0,0,14,0,44,56,0
54,0,0,0,0,0,0,26,0,0,16,0,0,0,12,4,0,54,8,0
115,0,0,0,10,0,0,151,0,0,11,4,5,0,0,84,0,51,0,0
162,0,0,0,15,0,1,25,0,92,358,33,113,0,0,69,0,159,0,0
32,0,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,36,0,0
143,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,238,0,0,5,0,1,0,0,0,14,43,0,0
226,0,0,0,0,17,0,83,0,0,0,0,0,0,2402,0,0,9,0,0
226,0,0,0,0,0,0,250,0,0,50,0,41,0,13,89,5,106,2,0
506,0,0,0,0,486,102,138,0,0,1592,1,74,0,0,8,0,19,13,0
234,0,0,0,25,0,0,149,0,2,18,50,35,15,0,0,0,234,12,0
90,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0
155,0,0,0,0,172,119,0,0,0,0,0,67,0,0,453,0,0,0,0
281,0,0,0,9,50,33,0,0,44,20,2,35,0,0,33,0,11,0,0
197,0,0,0,0,858,5,0,0,55,1,0,105,0,0,20,0,78,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,50,0,0,0
98,0,0,0,0,41,262,47,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,9,119,0,0,0,0,0,0,0,0,0,3,0,0,1,0
218,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,98,1,0
43,0,0,0,36,0,0,0,0,0,0,0,0,0,91,3,0,0,0,0
76,0,0,0,0,82,0,0,0,0,0,0,309,0,0,0,0,93,0,0
203,0,0,0,0,574,404,4,153,24,0,2,6,0,0,1,0,54,5,0
312,0,0,0,0,0,0,0,0,0,116,0,2,184,0,572,0,52,0,0
56,0,0,0,144,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
241,0,0,0,0,29,0,33,492,0,21,164,0,0,0,0,0,98,0,0
49,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,108,0,0
58,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,130,0,0
81,0,0,0,48,0,51,8,0,0,0,0,0,0,0,0,0,0,25,238
64,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,3,0,27,339,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0
40,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,78,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0
64,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,81,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0
34,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,121
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,152
32,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,39,0,0
37,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,1,79,0,0,5,1,3,0,1476,0,10,85,10,0
84,0,0,0,0,0,1,12,0,0,3,6,0,0,0,107,0,43,20,0
120,0,0,0,19,0,0,15,836,0,0,0,1,0,0,0,0,3,0,0
38,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,44,0,0
98,0,0,0,0,165,26,125,0,0,0,0,0,0,0,0,0,16,0,0
119,0,0,0,0,102,370,0,214,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,96,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,130,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0
202,0,0,0,5,0,11,0,0,0,121,0,0,0,0,1066,15,0,0,0
39,0,0,0,0,48,21,4,0,0,0,0,0,0,0,80,9,0,0,0
51,0,0,0,0,0,26,0,0,0,2,86,0,0,0,0,0,0,0,0
91,0,0,0,5,0,12,52,19,2,0,53,180,0,33,2,0,0,0,0
53,0,0,0,0,0,11,15,36,0,111,0,115,0,0,38,0,0,2,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0
35,0,0,0,5,0,6,4,4,32,0,0,1,4,0,6,0,0,4,0
48,0,0,0,0,0,0,28,0,0,0,0,0,0,0,256,0,0,0,0
70,0,0,0,0,0,5,0,0,0,2,0,0,0,0,191,85,0,2,249
39,0,0,0,0,0,20,0,0,0,0,17,0,0,0,85,0,0,3,0
157,0,0,0,3,0,0,40,0,1,0,4,27,0,0,442,0,58,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0
42,8,0,0,90,0,77,0,0,0,11,0,0,0,0,0,21,0,0,0
73,6,0,0,30,12,57,0,37,0,0,0,0,0,0,265,0,0,1,0
37,0,0,0,6,31,124,43,3,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,28,156,0,121,0,0,1,3,0,0,0,0,0,0,0
84,0,0,0,438,0,79,0,56,0,0,17,0,0,0,0,0,0,0,0
54,0,0,0,78,0,0,161,27,0,0,0,0,16,0,0,0,0,0,0
40,0,0,0,31,8,24,10,128,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,188,89,0,0,0,0,0,0,0,4,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,6,210,15,0,12,0
32,0,0,0,0,104,82,0,0,0,0,0,0,0,0,2,0,0,16,0
48,0,0,0,0,0,0,25,0,0,7,0,5,0,0,0,0,63,0,0
80,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,112,0,0,0,0,0,0,0,5,0,26,0,0
77,218,0,0,7,2,1,0,0,0,43,0,65,10,0,26,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
47,19,0,0,0,277,3,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,3,0,338,0,0,3,0,0,0,0,77,0,4,2,19
66,0,0,0,0,160,68,13,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,167,2,0,0,0,0,0,0,20,0,0,0,0,0,0
52,0,0,0,0,0,0,4,0,0,2,0,4,0,0,14,0,7,0,428
47,0,0,0,0,0,0,49,0,0,116,8,29,0,0,3,0,0,1,0
97,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,129,15,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,3,54,0,202,0,0,4,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0
40,0,0,0,1,0,7,24,0,0,0,0,0,0,0,29,0,25,0,0
87,0,0,0,0,58,34,66,0,36,25,16,16,0,6,0,14,31,18,0
40,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0
77,0,0,0,0,0,0,3,0,0,0,0,0,0,0,81,0,0,123,0
79,46,0,0,21,7,52,20,0,0,10,0,7,1,0,0,0,56,3,0
46,0,0,0,0,0,0,37,0,22,0,2,0,0,0,0,0,50,0,0
57,0,0,0,0,54,0,2,0,0,0,0,181,0,0,4,0,18,6,0
80,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,160,0,0
42,0,0,0,0,38,8,2,0,21,0,0,0,0,1,0,8,29,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,41,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,62,0,0
57,0,0,0,0,0,7,15,0,14,0,0,10,0,4,16,0,44,10,0
49,0,0,0,0,0,0,46,0,0,0,0,5,0,0,0,0,37,0,0
36,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,62,0
35,0,0,0,0,0,0,8,0,0,0,0,0,63,0,0,0,23,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
153,0,0,0,27,47,110,2,52,11,0,1,344,9,544,0,0,0,25,68
111,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,1007
230,0,2,0,358,16,200,4,12,67,38,138,258,4,13,25,0,0,86,0
54,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,65,2,0
108,0,0,0,0,0,0,0,0,0,41,0,1,486,0,0,0,0,6,235
83,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,597
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,0
266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,806
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62,6691
217,0,0,0,76,7,35,0,0,7,0,5,63,0,1,115,0,4,9,2491
32,0,0,0,0,0,0,73,0,0,3,0,0,3,0,4,0,17,0,0
63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,0,0,0,0,0
75,0,0,0,0,0,0,2,8,0,21,0,30,0,0,52,0,3,0,564
32,0,0,0,18,7,1,19,0,0,0,1,2,0,0,23,0,12,7,0
181,0,0,49,13,0,0,463,15,0,5,22,39,0,0,12,0,6,6,0
439,0,18,0,92,17,114,27,6,103,113,23,241,11,1,7,10,39,102,0
31,0,0,0,30,0,3,11,0,9,10,0,28,0,0,0,3,3,15,0
102,0,0,0,15,0,2,9,0,0,2,0,0,0,0,156,0,25,4,217
191,0,0,0,0,0,9,113,8,0,24,2,4,0,0,283,0,99,28,0
85,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,43,13,0
50,0,0,0,0,0,0,10,0,163,2,3,5,0,0,69,0,0,6,0
106,0,0,0,0,0,0,18,0,0,0,13,0,0,645,2,0,8,15,0
188,0,0,0,9,0,6,100,0,0,23,8,109,4,0,354,0,51,37,0
93,0,0,0,2,0,2,3,0,0,0,0,6,0,0,618,0,1,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
43,0,0,0,0,0,0,62,0,0,0,0,0,0,0,28,28,0,0,0
630,0,0,0,0,0,0,725,0,98,0,11,7,0,0,0,1,256,15,0
215,0,0,0,0,5,2,161,0,0,19,0,0,0,22,61,0,129,26,0
152,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,71,0,0
305,0,0,0,13,0,0,372,0,0,142,1,100,0,0,109,25,76,16,0
42,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,148,0,0,14,18,0,0,0,71,0,42,0,0
37,0,0,0,0,0,0,73,0,0,0,0,0,0,0,1,0,0,32,0
98,0,0,0,33,0,4,164,0,0,65,0,100,0,0,99,0,0,11,0
131,0,0,0,0,0,0,10,0,0,0,0,3,0,0,23,0,106,0,1411
168,0,0,0,18,0,3,0,0,2,30,19,98,0,0,30,92,0,13,435
73,0,0,0,0,0,0,22,0,5,22,7,18,0,0,81,0,38,2,21
80,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,0,119,7,0
157,0,0,0,0,4,0,122,1,0,36,14,0,0,10,0,25,102,31,0
146,0,5,0,34,0,306,84,0,8,1,0,21,0,0,10,0,2,6,0
78,0,0,0,0,0,0,0,0,0,0,0,13,0,0,166,0,0,0,0
81,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,111,8,0
78,1,0,0,4,137,7,145,0,0,0,0,0,0,0,3,0,22,6,0
60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,0
38,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,2,0,0,0,64,0,221,58,0,0
186,5,0,0,0,0,0,15,0,0,6,2,0,0,0,119,0,181,85,204
100,0,0,0,0,0,0,34,0,56,0,0,0,0,0,0,0,108,3,0
55,0,0,0,0,0,0,20,0,0,15,10,8,0,0,51,0,62,13,0
42,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,71,1,0
39,0,0,0,16,0,15,12,0,0,1,10,2,0,16,40,3,6,4,0
31,0,0,0,3,56,0,0,0,0,0,4,0,0,0,25,0,2,6,0
41,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,5,1,436
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,645
53,0,0,0,6,0,0,0,0,0,0,1,7,0,0,23,0,56,0,0
221,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,3360
44,0,0,0,27,12,0,0,123,28,0,0,5,0,0,0,0,8,0,0
224,0,0,0,2,443,1,10,37,0,0,0,0,0,9,94,49,20,0,0
33,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,6,28,21,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1795
38,0,0,0,14,0,0,37,0,0,0,0,0,0,0,29,0,17,0,0
41,0,0,0,47,32,74,19,0,0,0,0,0,0,0,0,0,0,0,0
